old_tapPos,new_tapPos,sTime,eTime,stayTime,TelePower,ElePower,ampereA1,ampereB1,ampereC1,ampereA2,ampereB2,ampereC2,voltageA1,voltageB1,voltageC1,voltageA2,voltageB2,voltageC2,pfA,pfB,pfC,epiA,epiB,epiC,trTemp
11,10,2018-11-01 00:00:00,2018-11-01 01:03:35,3815,,12110.0,507.0,510.0,524.0,78206.0,78599.0,80796.0,22603.0,22597.0,22740.0,62.0,62.0,65.0,947.0,913.0,945.0,577.0,400.0,535.0,80.3
10,9,2018-11-01 01:03:36,2018-11-01 01:04:05,29,,11709.0,460.0,470.0,516.0,68524.0,70146.0,76970.0,22712.0,22632.0,22872.0,57.0,67.0,60.0,897.0,887.0,962.0,398.0,207.0,446.0,79.8
9,8,2018-11-01 01:04:06,2018-11-01 01:04:14,8,,11217.0,405.0,397.0,469.0,58748.0,56786.0,67085.0,22883.0,22743.0,22993.0,55.0,71.0,62.0,853.0,841.0,958.0,398.0,243.0,446.0,79.8
8,7,2018-11-01 01:04:15,2018-11-01 01:04:33,18,,10512.0,382.0,359.0,433.0,53389.0,50435.0,60305.0,22910.0,22763.0,23025.0,52.0,69.0,61.0,857.0,827.0,957.0,397.0,270.0,446.0,79.8
7,6,2018-11-01 01:04:34,2018-11-01 01:04:43,9,,9842.0,356.0,328.0,403.0,48071.0,44587.0,54144.0,22958.0,22818.0,23089.0,50.0,68.0,59.0,848.0,816.0,960.0,397.0,281.0,446.0,79.8
6,5,2018-11-01 01:04:44,2018-11-01 01:04:54,10,,9115.0,331.0,310.5,374.0,43517.0,40853.0,49256.0,22980.0,22876.0,23120.0,48.0,64.0,57.0,861.0,822.0,959.0,397.0,281.0,446.0,79.8
5,3,2018-11-01 01:04:55,2018-11-01 01:05:27,32,,8478.0,305.5,294.0,352.0,38933.0,37512.0,44889.0,23070.0,22991.0,23223.0,46.0,62.0,52.0,844.5,839.0,966.0,397.0,296.5,446.0,79.8
3,2,2018-11-01 01:05:28,2018-11-01 01:05:42,14,,7109.0,253.0,246.0,295.0,30346.0,29526.0,35478.0,22981.0,22929.0,23157.0,43.0,59.0,47.0,825.0,841.0,969.0,396.0,315.0,446.0,79.8
2,1,2018-11-01 01:05:43,2018-11-01 01:06:01,18,,6595.0,235.0,234.0,272.0,27548.0,27313.0,31865.0,23160.0,23120.5,23336.0,42.0,55.0,45.0,840.0,857.0,965.0,396.0,315.0,446.0,79.3
1,2,2018-11-01 01:06:02,2018-11-01 01:20:34,872,,5979.0,216.0,225.0,241.0,24732.0,25710.0,27620.0,23213.0,23202.0,23365.0,45.0,47.0,40.0,862.0,896.0,937.0,396.0,520.0,446.0,72.4
2,3,2018-11-01 01:20:35,2018-11-01 01:20:44,9,,6654.0,230.0,265.0,259.0,26798.0,30728.0,30831.0,23231.0,23239.0,23394.0,50.0,51.0,40.0,831.0,928.0,928.0,396.0,485.0,446.0,68.2
3,4,2018-11-01 01:20:45,2018-11-01 01:21:03,18,,7171.0,257.0,302.0,280.0,30937.0,36434.0,33835.0,23128.0,23214.0,23314.0,56.0,48.0,41.0,871.0,958.0,893.0,392.0,460.0,446.0,68.2
4,5,2018-11-01 01:21:04,2018-11-01 01:21:26,22,,7873.0,281.0,314.5,315.5,34640.0,39094.0,39071.0,23085.5,23111.5,23257.5,54.0,53.0,44.0,857.0,930.0,926.0,375.0,460.0,446.0,67.7
5,6,2018-11-01 01:21:27,2018-11-01 01:22:04,37,,8641.0,297.0,317.0,346.0,37800.0,40388.0,44096.0,23079.0,23066.0,23254.0,53.0,62.0,48.0,814.0,887.0,947.0,375.0,460.0,446.0,67.7
6,7,2018-11-01 01:22:05,2018-11-01 01:22:24,19,,9395.0,338.0,337.0,373.0,44470.0,44252.0,49326.0,23115.0,23045.0,23233.0,52.0,62.0,54.0,859.0,860.0,940.0,363.0,435.0,446.0,67.6
7,8,2018-11-01 01:22:25,2018-11-01 01:22:38,13,,10189.0,374.0,356.0,386.0,50455.0,47926.0,51970.0,23077.0,23028.0,23149.0,55.0,60.0,62.0,891.0,831.0,907.0,364.0,426.0,446.0,67.6
8,9,2018-11-01 01:22:39,2018-11-01 01:22:51,12,,10814.0,395.0,370.0,383.0,55112.0,51669.0,53658.0,23043.0,22946.0,23045.0,59.0,59.0,67.0,911.0,811.0,878.0,364.0,418.0,443.0,67.6
9,10,2018-11-01 01:22:52,2018-11-01 01:23:08,16,,11302.0,420.0,450.0,451.0,60076.0,64227.0,64679.0,22786.0,22807.0,22940.0,62.0,63.0,59.0,881.0,910.0,932.0,365.0,403.0,418.0,67.6
10,9,2018-11-01 01:23:09,2018-11-01 02:06:12,2583,,12445.0,440.0,467.0,506.0,65604.0,69636.0,75270.0,22746.5,22672.0,22975.0,61.0,71.0,58.0,830.0,871.0,943.0,332.0,176.0,420.0,75.0
9,10,2018-11-01 02:06:13,2018-11-01 03:04:06,3473,,8726.5,528.0,525.0,527.0,76064.0,75582.0,75959.0,22410.0,22415.0,22533.0,51.0,44.0,51.0,999.0,988.0,993.0,356.0,253.0,436.0,76.6
10,11,2018-11-01 03:04:07,2018-11-01 03:10:37,390,,9978.0,523.0,525.0,539.0,77911.0,78215.0,80337.5,22396.0,22394.0,22569.0,54.0,53.0,56.0,988.0,963.0,987.0,482.0,379.0,560.0,79.2
11,10,2018-11-01 03:10:38,2018-11-01 03:12:24,106,,11364.0,519.0,516.0,550.0,80075.0,79539.5,84799.0,22507.0,22490.0,22678.0,57.0,62.0,62.0,963.0,927.0,978.0,569.0,457.0,635.0,79.3
10,11,2018-11-01 03:12:25,2018-11-01 03:19:05,400,,10275.0,494.0,503.0,525.0,73586.5,74941.0,78321.0,22445.0,22486.0,22646.0,55.0,57.0,57.0,974.0,947.0,986.0,594.0,446.0,635.0,79.8
11,12,2018-11-01 03:19:06,2018-11-01 05:44:25,8719,,11369.5,498.0,521.0,529.0,76733.0,80300.0,81547.0,22569.0,22567.0,22667.0,61.0,62.0,60.0,952.0,942.0,969.0,621.0,521.0,724.0,79.3
12,11,2018-11-01 05:44:26,2018-11-01 05:54:12,586,,12387.0,514.0,532.0,539.0,82095.0,85058.0,86040.0,22604.0,22660.0,22603.0,65.0,64.0,67.0,943.0,922.0,953.0,659.0,520.0,802.0,78.7
11,10,2018-11-01 05:54:13,2018-11-01 06:05:33,680,,11205.0,511.0,527.0,534.0,78723.0,81206.0,82305.0,22570.0,22610.0,22573.0,60.0,59.0,62.0,967.0,942.0,975.0,619.0,483.0,787.0,78.7
10,11,2018-11-01 06:05:34,2018-11-01 06:08:58,204,,10593.0,480.0,507.0,517.0,71480.0,75514.0,77060.0,22847.0,22893.0,22868.0,57.0,59.0,59.0,964.0,947.0,984.0,586.0,444.0,766.0,78.7
11,10,2018-11-01 06:08:59,2018-11-01 06:12:06,187,,11737.5,491.0,544.0,529.0,75623.5,83843.5,81578.0,22914.0,23044.0,22953.0,66.0,62.0,60.0,939.0,955.0,964.0,572.0,429.0,766.0,78.7
10,11,2018-11-01 06:12:07,2018-11-01 06:15:44,217,,10350.0,475.0,517.0,513.0,70698.0,76918.0,76463.0,22712.5,22766.0,22733.0,58.0,58.0,57.0,958.0,965.0,984.0,539.0,454.0,749.0,78.7
11,10,2018-11-01 06:15:45,2018-11-01 06:23:45,480,,11726.0,487.0,524.0,524.0,75101.0,80786.0,80745.0,22683.0,22725.0,22712.0,63.0,64.0,60.0,932.0,939.0,964.0,535.0,454.0,749.0,78.7
10,9,2018-11-01 06:23:46,2018-11-01 08:07:20,6214,,11808.0,492.0,505.0,511.0,73346.0,75244.0,76137.0,22580.0,22552.0,22652.0,58.0,59.0,59.0,933.0,913.0,947.0,249.0,229.0,491.0,77.6
9,8,2018-11-01 08:07:21,2018-11-01 08:10:49,208,,9608.5,509.0,511.5,502.0,73329.0,73639.5,72470.0,22408.0,22329.0,22341.0,54.0,46.0,53.0,989.0,970.0,976.0,341.0,269.0,446.0,77.1
8,9,2018-11-01 08:10:50,2018-11-01 08:13:27,157,,8292.0,479.0,491.0,491.0,66869.0,68510.0,68539.0,22644.0,22613.0,22685.0,49.0,46.0,50.0,995.0,987.0,994.0,381.0,357.0,496.0,77.1
9,10,2018-11-01 08:13:28,2018-11-01 08:13:45,17,,9494.0,494.0,507.0,511.0,71445.0,73386.0,73853.0,22579.0,22555.0,22628.0,52.0,50.0,53.0,983.0,971.0,986.0,415.0,391.0,530.0,77.1
10,9,2018-11-01 08:13:46,2018-11-01 08:14:27,41,,10363.5,526.0,540.5,546.0,78422.0,80684.0,81343.0,22607.0,22565.0,22631.0,55.0,53.0,56.0,979.0,966.0,984.0,448.0,418.0,561.0,77.1
9,10,2018-11-01 08:14:28,2018-11-01 08:17:17,169,,9266.5,496.0,510.0,516.0,71382.0,73418.5,74396.0,22651.0,22641.5,22610.0,52.0,50.0,53.0,987.0,976.0,992.0,452.0,426.0,577.0,77.1
10,11,2018-11-01 08:17:18,2018-11-01 09:04:53,2855,,9799.0,525.0,532.0,536.0,78233.0,79311.0,79879.0,22577.0,22549.0,22444.0,55.0,51.0,56.0,989.0,977.0,987.0,485.0,482.0,648.0,79.3
11,10,2018-11-01 09:04:54,2018-11-01 11:19:33,8079,,11433.0,516.0,524.0,529.0,79582.0,80782.5,81489.5,22737.0,22776.0,22713.0,61.0,59.0,63.0,965.0,944.0,966.0,572.0,505.0,752.0,80.4
10,11,2018-11-01 11:19:34,2018-11-01 12:16:24,3410,,10078.0,514.0,525.0,525.0,76514.0,78145.0,78195.0,22820.0,22818.0,22768.0,57.0,53.0,58.0,985.0,974.0,985.0,521.0,477.0,696.0,80.1
11,10,2018-11-01 12:16:25,2018-11-01 12:16:52,27,,11621.0,533.0,545.0,539.0,82189.0,84015.0,83098.0,22764.0,22729.0,22722.0,62.0,57.0,61.0,965.0,955.0,959.0,439.0,477.0,675.0,80.2
10,9,2018-11-01 12:16:53,2018-11-01 12:17:09,16,,11002.0,497.0,512.0,502.0,73925.0,76135.0,74735.0,22841.0,22779.0,22761.0,61.0,55.0,59.0,962.0,955.0,955.0,439.0,477.0,675.0,80.2
9,8,2018-11-01 12:17:10,2018-11-01 12:17:22,12,,10137.0,459.0,492.0,482.0,66093.0,71280.0,69892.0,22847.0,22822.0,22829.0,58.0,55.0,55.0,955.5,965.0,966.5,439.0,477.0,658.5,80.2
8,7,2018-11-01 12:17:23,2018-11-01 12:17:37,14,,9031.0,452.0,460.0,477.0,63019.5,63278.0,66861.0,22843.0,22803.0,22854.0,49.0,52.0,53.0,986.0,962.0,992.0,420.0,477.0,650.0,80.2
7,8,2018-11-01 12:17:38,2018-11-01 12:20:46,188,,6907.0,450.0,448.0,461.0,60960.0,60584.0,62330.0,22819.0,22753.0,22769.0,46.0,43.0,49.0,999.0,995.0,999.0,340.0,418.0,586.0,79.7
8,9,2018-11-01 12:20:47,2018-11-01 12:21:11,24,,7840.5,482.0,477.0,490.0,67279.5,66557.5,68412.5,22771.5,22687.0,22721.5,48.0,46.0,51.0,999.0,989.0,998.0,340.0,418.0,586.0,79.1
9,10,2018-11-01 12:21:12,2018-11-01 12:21:59,47,,8642.0,512.0,504.0,520.5,73688.0,72639.0,74968.0,22650.0,22551.0,22602.0,50.0,48.0,54.0,999.0,984.0,996.0,340.0,418.0,586.0,79.1
10,9,2018-11-01 12:22:00,2018-11-01 14:00:13,5893,,11800.0,505.0,504.0,514.0,75228.0,75002.0,76517.0,22634.0,22621.0,22692.0,59.0,59.0,60.0,936.0,920.0,943.0,217.0,299.0,385.0,80.9
9,8,2018-11-01 14:00:14,2018-11-01 14:04:43,269,,10846.0,516.0,516.0,438.0,74396.0,74305.0,63125.0,22646.0,22709.0,22679.0,66.0,41.0,59.0,975.0,993.0,854.0,193.0,181.0,341.0,80.8
8,9,2018-11-01 14:04:44,2018-11-01 14:18:45,841,,7714.0,511.0,506.0,502.0,71286.0,70651.0,70054.5,22382.0,22406.0,22475.0,48.0,41.0,48.0,999.0,997.0,996.0,193.0,181.0,341.0,80.3
9,8,2018-11-01 14:18:46,2018-11-01 14:23:57,311,,8118.5,542.0,539.0,535.0,78049.5,77676.0,77090.0,22275.0,22236.0,22282.0,49.0,43.0,49.0,999.0,998.0,996.0,192.0,180.0,341.0,80.9
8,9,2018-11-01 14:23:58,2018-11-01 14:32:24,506,,7582.0,511.0,505.0,503.0,71282.0,70512.0,70255.0,22474.5,22423.0,22476.0,48.0,41.0,48.0,999.0,998.0,996.0,192.0,180.0,341.0,81.5
9,10,2018-11-01 14:32:25,2018-11-01 14:49:56,1051,,8025.0,540.0,540.0,539.0,77728.0,77788.0,77596.0,22286.0,22293.0,22397.0,49.0,43.0,49.0,999.0,998.0,998.0,207.0,203.0,341.0,83.7
10,11,2018-11-01 14:49:57,2018-11-01 14:56:24,387,,10562.0,494.0,504.0,528.0,73742.0,75183.0,78649.0,22375.0,22395.0,22573.0,56.0,57.0,56.0,964.0,945.0,980.0,493.0,438.0,561.0,85.8
11,12,2018-11-01 14:56:25,2018-11-01 14:59:00,155,,11688.0,479.0,515.0,523.0,73858.0,79332.0,80717.0,22481.0,22530.0,22733.0,63.0,65.0,59.0,923.0,934.0,965.0,659.0,490.0,720.0,85.8
12,11,2018-11-01 14:59:01,2018-11-01 14:59:54,53,,12483.5,485.0,547.0,547.5,77312.0,87426.0,87537.5,22463.5,22575.0,22768.5,68.0,70.0,59.0,896.0,941.0,961.0,702.0,502.0,720.0,85.8
11,12,2018-11-01 14:59:55,2018-11-01 15:09:30,575,,11490.0,490.0,529.0,532.0,75529.5,81572.5,82024.0,22512.0,22564.0,22738.0,63.0,63.0,58.0,936.0,946.0,969.0,677.0,490.0,717.0,85.8
12,11,2018-11-01 15:09:31,2018-11-01 16:56:34,6423,,12376.0,514.0,523.0,529.0,82125.0,83548.0,84504.0,22480.0,22445.0,22592.0,66.0,64.0,66.0,942.0,921.0,940.0,673.0,548.0,745.0,85.7
11,12,2018-11-01 16:56:35,2018-11-01 17:01:26,291,,11756.0,496.0,499.0,508.0,76318.0,76893.0,78419.0,22566.0,22511.0,22691.0,63.0,61.0,65.0,951.0,915.0,942.0,594.0,548.0,716.0,83.9
12,11,2018-11-01 17:01:27,2018-11-01 17:05:53,266,,12659.0,513.0,528.0,537.0,81847.5,84267.0,85727.0,22648.0,22630.0,22832.0,66.0,67.0,65.0,930.0,921.0,946.0,590.0,545.0,724.0,83.9
11,10,2018-11-01 17:05:54,2018-11-01 18:04:08,3494,,12038.5,503.0,517.0,520.0,77471.0,79769.0,80172.5,22568.0,22545.0,22703.0,62.0,62.0,62.0,940.0,922.0,946.0,481.0,465.0,644.0,82.7
10,9,2018-11-01 18:04:09,2018-11-01 19:19:45,4536,,12052.0,507.0,512.0,523.0,75537.0,76252.0,77887.0,22581.0,22556.0,22719.0,58.0,58.0,59.0,937.0,901.0,937.0,260.0,144.0,334.0,82.1
9,8,2018-11-01 19:19:46,2018-11-01 19:19:57,11,,10871.0,524.0,549.0,485.0,75841.0,79337.0,69742.0,22628.0,22726.0,22698.0,62.0,45.0,52.0,964.0,986.0,910.0,223.0,105.0,366.0,82.0
8,9,2018-11-01 19:19:58,2018-11-01 19:23:58,240,,10267.0,477.0,494.0,470.0,66469.0,68974.0,65631.5,22691.0,22742.0,22780.0,56.0,47.0,51.0,958.0,954.0,933.0,223.0,136.0,366.0,81.5
9,8,2018-11-01 19:23:59,2018-11-01 19:55:23,1884,,11686.0,478.0,502.0,502.0,68809.0,72240.0,72299.0,22749.0,22718.0,22918.0,58.0,56.0,55.0,918.0,915.0,928.0,291.0,136.0,366.0,80.9
8,9,2018-11-01 19:55:24,2018-11-01 19:56:27,63,,11417.0,418.0,442.0,402.0,58368.0,61820.0,56222.0,22935.0,22968.0,23035.0,67.0,52.0,60.0,900.5,891.0,820.0,316.0,136.0,374.0,80.4
9,8,2018-11-01 19:56:28,2018-11-01 19:56:36,8,,12306.0,445.0,495.0,456.5,64138.0,71364.0,65834.0,23011.0,23061.0,23164.0,69.0,57.0,57.0,882.0,916.0,853.0,316.0,136.0,374.0,79.9
8,9,2018-11-01 19:56:37,2018-11-01 19:57:38,61,,11275.0,410.0,459.0,435.0,57216.0,64416.0,60799.0,22899.5,22958.0,23107.0,65.0,56.0,52.0,875.0,918.0,879.0,316.0,136.0,374.0,79.9
9,8,2018-11-01 19:57:39,2018-11-01 20:07:05,566,,10906.5,483.5,523.5,477.0,69614.0,75426.0,68695.5,22665.0,22718.0,22805.0,63.0,48.0,50.0,942.0,971.0,924.0,226.0,217.0,392.0,79.3
8,9,2018-11-01 20:07:06,2018-11-01 20:15:56,530,,8858.0,467.0,519.0,462.0,65109.0,72393.5,64411.0,22505.0,22569.0,22584.0,58.0,45.0,45.0,970.0,999.0,974.0,201.0,288.0,395.0,79.3
9,10,2018-11-01 20:15:57,2018-11-01 20:22:02,365,,9357.0,507.0,516.0,522.0,72985.0,74361.0,75212.0,22478.0,22330.0,22405.0,50.0,50.0,51.0,984.0,978.0,990.0,214.0,363.0,416.0,79.3
10,9,2018-11-01 20:22:03,2018-11-01 20:25:51,228,,10729.0,509.0,522.0,535.0,75823.0,77692.0,79683.0,22615.0,22440.0,22484.0,55.0,56.0,56.0,962.0,956.0,976.0,470.0,453.0,523.0,79.9
9,10,2018-11-01 20:25:53,2018-11-01 20:26:49,56,,9751.5,481.5,492.5,509.0,69384.0,70987.0,73365.5,22753.0,22566.0,22602.0,53.0,53.0,54.0,973.5,964.0,983.0,470.0,453.0,525.0,80.4
10,11,2018-11-01 20:26:50,2018-11-01 20:55:46,1736,,10541.0,502.0,518.0,538.0,74725.0,77207.0,80176.0,22747.0,22652.0,22639.0,56.0,56.0,57.0,967.0,959.0,981.0,549.0,459.0,568.0,82.0
11,12,2018-11-01 20:55:47,2018-11-01 20:56:46,59,,12306.0,483.0,493.0,516.0,74428.5,76034.0,79395.0,22956.0,22865.0,22808.0,65.0,66.0,64.0,917.0,911.5,943.5,627.0,503.0,654.5,82.0
12,11,2018-11-01 20:56:47,2018-11-01 20:57:49,62,,12831.0,520.0,532.0,547.0,82961.0,85142.0,87601.0,22819.0,22736.0,22676.0,66.0,66.0,66.0,926.0,921.0,943.0,635.0,510.0,688.0,82.0
11,12,2018-11-01 20:57:50,2018-11-01 20:59:03,73,,12108.5,495.0,514.0,524.0,76327.5,79288.0,80739.5,22869.0,22830.0,22722.5,64.0,63.0,63.0,932.0,931.0,949.0,635.0,510.0,688.0,82.0
12,11,2018-11-01 20:59:04,2018-11-01 20:59:29,25,,12940.0,515.0,531.0,541.0,82318.0,84782.0,86414.0,22875.0,22797.0,22716.0,67.0,65.0,67.0,925.0,919.0,935.0,635.0,523.0,703.0,82.0
11,12,2018-11-01 20:59:30,2018-11-01 21:15:03,933,,11525.5,501.5,511.0,526.0,77318.5,78804.0,81181.0,22501.0,22431.5,22596.0,61.0,62.0,62.0,949.0,930.0,960.0,617.0,510.0,694.0,82.0
12,11,2018-11-01 21:15:04,2018-11-01 21:36:55,1311,,12506.0,515.0,527.0,535.0,82244.0,84183.0,85403.0,22549.0,22491.0,22676.0,66.0,65.0,66.0,936.0,920.0,943.0,638.0,527.0,749.0,82.0
11,10,2018-11-01 21:36:56,2018-11-01 23:51:07,8051,,11758.0,504.0,519.0,520.0,77747.0,80033.0,80135.0,22649.0,22626.0,22639.0,63.0,61.0,62.0,940.0,939.0,951.0,507.0,507.0,654.0,80.8
10,9,2018-11-01 23:51:08,2018-11-02 02:02:51,7903,,12478.0,493.0,498.0,517.0,73485.0,74121.5,77003.5,22656.0,22666.0,22649.0,60.0,60.0,61.0,906.0,886.0,917.0,306.5,189.0,346.0,79.8
9,10,2018-11-02 02:02:52,2018-11-02 02:26:35,1423,,8933.0,515.0,524.0,518.0,73937.0,75536.0,74619.0,22418.0,22337.0,22407.0,52.0,46.0,49.0,990.0,991.0,991.0,345.0,366.0,372.0,79.2
10,11,2018-11-02 02:26:36,2018-11-02 03:01:13,2077,,9989.0,520.0,527.0,542.0,77530.0,78472.0,80775.0,22351.0,22291.0,22388.0,54.0,54.0,55.0,981.0,969.0,987.0,466.0,519.0,559.0,81.1
11,10,2018-11-02 03:01:14,2018-11-02 06:14:19,11585,,11140.0,505.0,517.0,525.0,77876.0,79789.0,80904.0,22422.0,22367.0,22476.5,61.0,60.0,60.0,960.0,949.0,965.0,685.0,622.0,720.0,80.2
10,9,2018-11-02 06:14:20,2018-11-02 08:31:03,8203,,11552.0,498.0,504.0,515.0,74155.0,75037.5,76725.5,22384.0,22333.0,22455.0,57.0,59.0,59.0,936.0,912.0,951.0,370.0,354.0,462.0,79.2
9,10,2018-11-02 08:31:04,2018-11-02 08:32:57,113,,11112.0,468.0,506.0,415.0,67252.0,72900.0,59876.0,22433.0,22564.0,22522.0,74.0,44.0,56.0,938.0,979.0,791.0,431.0,295.0,399.0,79.3
10,9,2018-11-02 08:32:58,2018-11-02 08:36:24,206,,11525.0,505.0,505.0,369.0,75319.0,75340.0,55045.0,22508.0,22667.0,22457.0,80.0,39.0,70.0,971.0,978.0,717.0,427.0,295.0,399.0,77.8
9,10,2018-11-02 08:36:25,2018-11-02 08:40:00,215,,10630.0,432.0,521.0,416.0,62346.0,75110.0,59925.0,22432.0,22625.0,22635.0,77.0,49.0,49.0,913.0,996.0,817.0,368.0,418.0,456.0,76.1
10,11,2018-11-02 08:40:01,2018-11-02 09:27:13,2832,,10218.0,522.0,524.0,532.0,77698.0,78060.0,79336.0,22418.0,22446.0,22551.0,54.0,56.0,56.0,973.0,968.0,986.0,322.0,611.0,617.0,79.8
11,10,2018-11-02 09:27:14,2018-11-02 10:56:51,5377,,11305.0,512.0,521.0,531.0,78915.0,80266.0,81887.0,22763.0,22709.0,22823.0,61.0,60.0,62.0,964.0,947.0,968.0,746.0,638.0,785.0,81.0
10,11,2018-11-02 10:56:52,2018-11-02 11:23:45,1613,,10204.0,506.0,521.0,508.0,75306.0,77550.0,75735.0,22738.0,22757.0,22807.0,59.0,54.0,57.0,980.0,974.0,972.0,637.0,567.0,751.0,81.0
11,10,2018-11-02 11:23:46,2018-11-02 11:27:42,236,,11661.0,528.0,526.0,524.0,81409.0,81093.0,80717.0,22736.0,22717.0,22788.0,62.0,58.0,63.0,965.0,943.0,953.0,566.0,621.0,738.0,81.0
10,11,2018-11-02 11:27:43,2018-11-02 11:27:53,10,,11122.0,495.0,498.0,489.5,73777.0,74153.5,72830.0,22908.0,22912.5,22942.0,62.0,57.0,61.0,962.0,947.0,947.0,565.0,621.0,729.0,81.0
11,10,2018-11-02 11:27:54,2018-11-02 11:35:46,472,,11825.0,521.0,532.0,527.0,80366.0,82104.0,81196.0,22781.0,22827.0,22892.0,63.0,60.0,62.0,954.0,946.0,955.0,542.0,624.0,722.0,81.0
10,9,2018-11-02 11:35:47,2018-11-02 12:07:29,1902,,11248.0,501.0,503.0,510.0,74709.0,74968.0,75950.0,22887.0,22909.0,22995.0,59.0,58.0,60.0,957.0,941.0,962.0,424.0,617.0,652.0,81.0
9,10,2018-11-02 12:07:30,2018-11-02 12:12:38,308,,9778.0,514.0,439.0,510.0,74005.0,62993.0,73475.0,22748.0,22555.0,22790.0,47.0,53.0,63.0,993.0,896.0,985.0,379.0,536.0,561.0,80.7
10,9,2018-11-02 12:12:39,2018-11-02 14:19:16,7597,,12145.0,499.0,508.0,519.0,74256.0,75717.0,77295.0,22566.0,22558.0,22672.0,59.0,59.0,59.0,922.0,905.0,932.0,330.0,238.0,411.0,82.3
9,8,2018-11-02 14:19:17,2018-11-02 14:20:51,94,,11589.0,473.0,521.0,477.0,68023.0,75069.0,68763.0,22547.0,22683.0,22667.0,64.0,51.0,52.0,910.0,950.0,893.0,292.0,231.0,389.0,84.1
8,9,2018-11-02 14:20:52,2018-11-02 14:23:41,169,,10097.0,466.0,510.0,423.0,65011.0,71130.5,59059.0,22578.5,22823.5,22636.0,67.0,43.0,47.0,943.0,997.0,869.0,285.0,320.0,403.0,84.1
9,8,2018-11-02 14:23:42,2018-11-02 14:24:28,46,,10905.0,488.5,534.0,458.5,70364.0,76898.0,66053.0,22525.0,22786.0,22637.5,68.0,48.0,49.0,932.0,991.0,888.0,270.0,406.0,413.0,83.2
8,9,2018-11-02 14:24:29,2018-11-02 14:25:56,87,,9994.0,463.0,497.0,433.0,64775.0,69451.0,60507.0,22578.0,22791.0,22680.0,64.0,46.0,48.0,942.0,993.0,909.0,260.0,422.0,418.0,83.1
9,10,2018-11-02 14:25:57,2018-11-02 14:27:01,64,,10781.0,477.0,517.0,471.0,68794.0,74520.0,67959.0,22540.0,22711.0,22662.0,64.0,52.0,49.0,924.0,979.0,928.0,252.0,494.0,453.0,82.6
10,9,2018-11-02 14:27:02,2018-11-02 14:37:36,634,,11474.0,489.0,535.0,484.0,72788.0,79765.0,72055.0,22522.0,22778.0,22621.0,69.0,55.0,52.0,913.0,977.0,914.0,215.0,579.0,534.0,82.5
9,10,2018-11-02 14:37:37,2018-11-02 14:40:32,175,,10569.0,437.0,522.0,445.0,62838.0,75236.5,64100.5,22755.0,22981.0,22955.5,71.0,54.0,47.0,905.0,994.0,911.0,188.0,579.0,534.0,82.6
10,9,2018-11-02 14:40:33,2018-11-02 14:44:05,212,,11421.0,458.0,534.0,482.0,67977.0,79584.0,71871.0,22717.0,22879.0,22913.0,70.0,59.0,50.0,894.0,981.0,933.0,189.0,616.0,576.0,82.6
9,10,2018-11-02 14:44:06,2018-11-02 14:45:41,95,,10851.0,392.0,499.0,427.0,56266.0,71848.0,61432.0,22816.0,23118.0,23124.0,77.0,59.0,47.0,861.0,989.0,881.0,214.0,638.0,606.0,82.6
10,11,2018-11-02 14:45:42,2018-11-02 15:21:24,2142,,10407.0,517.0,521.0,534.0,76992.0,77659.0,79549.0,22654.0,22637.0,22785.0,55.0,57.0,56.0,975.0,961.0,984.0,518.0,625.0,656.0,85.3
11,12,2018-11-02 15:21:25,2018-11-02 17:09:45,6500,,11236.0,519.0,520.0,529.0,80024.0,80218.0,81496.0,22605.0,22586.0,22713.0,60.0,60.0,62.0,968.0,945.0,967.0,663.0,629.0,808.0,86.4
12,11,2018-11-02 17:09:46,2018-11-02 17:12:30,164,,12591.0,520.0,530.0,520.0,83043.0,84625.5,83113.0,22538.0,22599.0,22711.0,68.0,64.0,65.0,936.0,925.0,930.0,652.5,646.0,793.0,85.5
11,10,2018-11-02 17:12:31,2018-11-02 18:26:05,4414,,12264.5,515.0,516.5,522.0,79373.0,79618.0,80491.0,22578.0,22563.0,22723.0,62.0,62.0,63.0,936.0,914.0,942.0,376.0,503.0,568.0,83.7
10,9,2018-11-02 18:26:06,2018-11-02 19:33:41,4055,,12359.0,504.0,506.0,519.0,75132.0,75376.0,77322.0,22538.0,22500.0,22673.0,59.0,60.0,60.0,922.0,891.0,923.0,343.0,308.0,384.0,81.5
9,8,2018-11-02 19:33:42,2018-11-02 20:15:30,2508,,11319.0,514.0,484.0,512.0,74066.0,69666.0,73753.0,22636.0,22520.0,22679.0,52.0,53.0,57.0,964.0,894.0,937.0,316.0,285.0,384.0,80.4
8,9,2018-11-02 20:15:31,2018-11-02 20:24:17,526,,9008.0,510.0,479.0,470.0,71200.5,66832.0,65662.0,22600.0,22594.0,22630.0,54.0,41.0,53.0,996.0,989.0,948.0,477.0,409.0,411.0,80.4
9,10,2018-11-02 20:24:18,2018-11-02 20:26:18,120,,9838.0,526.5,478.0,465.0,75824.5,68859.0,67096.5,22563.0,22610.0,22472.0,58.0,41.0,62.0,999.0,970.0,923.5,608.0,477.0,413.0,80.4
10,9,2018-11-02 20:26:19,2018-11-02 20:29:24,185,,9677.0,533.5,538.0,539.0,79435.0,80211.0,80274.0,22376.5,22513.0,22488.0,58.0,49.0,53.0,990.0,990.0,977.0,679.0,563.0,441.0,80.4
